Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102122;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;1;15
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102122;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;2;28
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;1;1
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;2;1
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;1;13
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;2;12
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;1;1
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;2;1
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;1;17
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102412;TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;828;INGENIERIA ELECTRICA Y AFINES;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;2;4
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102626;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;2;73
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102626;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;2;3
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102627;TECNOLOGIA EN GESTION SOCIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;1;118
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102627;TECNOLOGIA EN GESTION SOCIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;2;53
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102627;TECNOLOGIA EN GESTION SOCIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;1;8
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102627;TECNOLOGIA EN GESTION SOCIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;2;3
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102655;TECNICA PROFESIONAL EN PROMOCION SOCIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;1;121
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102655;TECNICA PROFESIONAL EN PROMOCION SOCIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;2;FEMENINO;2014;2;170
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102655;TECNICA PROFESIONAL EN PROMOCION SOCIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;1;8
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;73;TOLIMA;73268;ESPINAL;102655;TECNICA PROFESIONAL EN PROMOCION SOCIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;73;TOLIMA;73268;ESPINAL;1;MASCULINO;2014;2;12
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;4587;LICENCIATURA EN EDUCACION PREESCOLAR;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;6
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;4587;LICENCIATURA EN EDUCACION PREESCOLAR;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;9
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;11101;TECNICO PROFESIONAL EN SISTEMAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;4
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;11101;TECNICO PROFESIONAL EN SISTEMAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;26
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;11101;TECNICO PROFESIONAL EN SISTEMAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;1;17
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;11101;TECNICO PROFESIONAL EN SISTEMAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;60
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14755;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;3
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14755;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;7
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14755;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;1;5
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14755;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;8
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14756;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN LENGUA CASTELLANA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;1
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14756;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN LENGUA CASTELLANA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;9
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14756;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN LENGUA CASTELLANA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;1;1
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14756;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN LENGUA CASTELLANA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;2
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14758;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;8
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14758;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;16
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;14758;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;1
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;53145;TECNICA PROFESIONAL EN CONTABILIDAD;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;109
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;53145;TECNICA PROFESIONAL EN CONTABILIDAD;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;53
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;54556;TECNICA PROFESIONAL EN PROCESOS DE SALUD OCUPACIONAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;1;135
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;54556;TECNICA PROFESIONAL EN PROCESOS DE SALUD OCUPACIONAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;174
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;54556;TECNICA PROFESIONAL EN PROCESOS DE SALUD OCUPACIONAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;1;37
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;54556;TECNICA PROFESIONAL EN PROCESOS DE SALUD OCUPACIONAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;44
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;103099;TECNICO PROFESIONAL EN ATENCION Y CUIDADO A LA PRIMERA INFANCIA;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;60
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;103099;TECNICO PROFESIONAL EN ATENCION Y CUIDADO A LA PRIMERA INFANCIA;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;1
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;103369;TECNICO PROFESIONAL EN OPERACIONES PORTUARIAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;-6;SIN CLASIFICAR;;;;;;;47;MAGDALENA;47189;CIENAGA;2;FEMENINO;2014;2;15
4111;4111;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;47;MAGDALENA;47189;CIENAGA;103369;TECNICO PROFESIONAL EN OPERACIONES PORTUARIAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;-6;SIN CLASIFICAR;;;;;;;47;MAGDALENA;47189;CIENAGA;1;MASCULINO;2014;2;15
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;17;CALDAS;17541;PENSILVANIA;2296;TECNICA PROFESIONAL EN TECNICAS FORESTALES;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;17;CALDAS;17444;MARQUETALIA;2;FEMENINO;2014;1;3
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;17;CALDAS;17541;PENSILVANIA;2296;TECNICA PROFESIONAL EN TECNICAS FORESTALES;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;17;CALDAS;17444;MARQUETALIA;1;MASCULINO;2014;1;3
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;17;CALDAS;17541;PENSILVANIA;2296;TECNICA PROFESIONAL EN TECNICAS FORESTALES;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;17;CALDAS;17541;PENSILVANIA;2;FEMENINO;2014;1;1
