Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76248;EL CERRITO;1;MASCULINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76520;PALMIRA;2;FEMENINO;2015;1;47;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76520;PALMIRA;2;FEMENINO;2015;2;47;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76520;PALMIRA;1;MASCULINO;2015;1;20;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76520;PALMIRA;1;MASCULINO;2015;2;20;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;FEMENINO;2015;1;9;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76622;ROLDANILLO;1;MASCULINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76834;TULUA;2;FEMENINO;2015;1;21;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76834;TULUA;2;FEMENINO;2015;2;81;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76834;TULUA;1;MASCULINO;2015;1;3;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;76;VALLE DEL CAUCA;76834;TULUA;1;MASCULINO;2015;2;51;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;81;ARAUCA;81001;ARAUCA;2;FEMENINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;81;ARAUCA;81001;ARAUCA;1;MASCULINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;81;ARAUCA;81794;TAME;2;FEMENINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;85;CASANARE;85001;YOPAL;2;FEMENINO;2015;2;9;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;85;CASANARE;85001;YOPAL;1;MASCULINO;2015;2;16;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;2;FEMENINO;2015;1;15;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;2;FEMENINO;2015;2;16;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;1;MASCULINO;2015;1;18;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;88;SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRES;1;MASCULINO;2015;2;19;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;91;AMAZONAS;91001;LETICIA;2;FEMENINO;2015;1;7;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;91;AMAZONAS;91001;LETICIA;2;FEMENINO;2015;2;71;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;91;AMAZONAS;91001;LETICIA;1;MASCULINO;2015;1;11;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;91;AMAZONAS;91001;LETICIA;1;MASCULINO;2015;2;51;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;99;VICHADA;99001;PUERTO CARREÑO;2;FEMENINO;2015;2;32;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91180;TECNOLOGIA EN GESTION DE MERCADOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;611;ECONOMIA;;;;;;;99;VICHADA;99001;PUERTO CARREÑO;1;MASCULINO;2015;2;18;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5045;APARTADO;2;FEMENINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5045;APARTADO;1;MASCULINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;1;429;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;2;393;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;1;298;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91181;TECNOLOGIA EN GESTION DE NEGOCIOS FIDUCIARIOS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;2;272;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;2;FEMENINO;2015;1;1.041;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;2;FEMENINO;2015;2;1.130;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;MASCULINO;2015;1;442;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;MASCULINO;2015;2;451;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;2;FEMENINO;2015;2;24;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;1;MASCULINO;2015;2;10;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5045;APARTADO;2;FEMENINO;2015;1;12;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5045;APARTADO;1;MASCULINO;2015;1;5;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;2;FEMENINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;1;MASCULINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5154;CAUCASIA;2;FEMENINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5190;CISNEROS;2;FEMENINO;2015;1;3;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5250;EL BAGRE;2;FEMENINO;2015;1;5;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5250;EL BAGRE;1;MASCULINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5360;ITAGUI;2;FEMENINO;2015;1;4;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5360;ITAGUI;1;MASCULINO;2015;1;2;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5376;LA CEJA;2;FEMENINO;2015;1;4;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5376;LA CEJA;1;MASCULINO;2015;1;1;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5380;LA ESTRELLA;2;FEMENINO;2015;1;29;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5380;LA ESTRELLA;1;MASCULINO;2015;1;8;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;2;FEMENINO;2015;1;222;
9110;9110;SERVICIO NACIONAL DE APRENDIZAJE-SENA-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;91182;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5615;RIONEGRO;2;FEMENINO;2015;2;223;
