Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Inscritos
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C;11001;Bogota;13627;CONTADURIA PUBLICA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;612;Contaduría Pública;;;;;;;11;Bogotá D.C;11001;Bogota;2;MUJER;2016;2;2
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C;11001;Bogota;19646;CONTADURIA PUBLICA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;612;Contaduría Pública;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;69
2831;2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C;11001;Bogota;105201;INGENIERÍA DE SISTEMAS;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;827;Ingeniería de Sistemas, Telemática y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;11
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;3926;MEDICINA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;181
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;3929;INGENIERIA INDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;14
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;3938;MERCADEO Y PUBLICIDAD;1;Pregrado;6;Universitaria;1;Presencial;2;Bellas Artes;26;Publicidad y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;15
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4065;ADMINISTRACION FINANCIERA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;5
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4066;INSTRUMENTACION QUIRURGICA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;444;Instrumentacion Quirúrgica;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;35
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4067;TERAPIA OCUPACIONAL;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;20
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4068;FISIOTERAPIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;25
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4069;BACTERIOLOGIA Y LABORATORIO CLINICO;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;440;Bacteriología;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;19
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4157;INGENIERIA CIVIL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;825;Ingeniería Civil y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;17
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4292;PSICOLOGIA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;566;Psicología;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;17
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;4709;INGENIERIA ELECTRONICA;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;823;Ingeniería Agroindustrial, Alimentos y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;9
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5379;TERAPIA OCUPACIONAL;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5381;FISIOTERAPIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;28
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5382;FISIOTERAPIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;48
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5383;BACTERIOLOGIA Y LABORATORIO CLINICO;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;440;Bacteriología;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;17
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5384;BACTERIOLOGIA Y LABORATORIO CLINICO;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;440;Bacteriología;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;25
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5385;ADMINISTRACION FINANCIERA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;7
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5461;MERCADEO Y PUBLICIDAD;1;Pregrado;6;Universitaria;1;Presencial;2;Bellas Artes;26;Publicidad y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;6
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5983;INGENIERIA DE SISTEMAS;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;827;Ingeniería de Sistemas, Telemática y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;108
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5985;INGENIERIA INDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;1
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;5986;INGENIERIA INDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;14
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;6632;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;9
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;7405;INSTRUMENTACION QUIRURGICA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;444;Instrumentacion Quirúrgica;;;;;;;11;Bogotá D.C;11001;Bogota;2;MUJER;2016;2;32
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;7406;ENFERMERÍA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;441;Enfermería;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;50
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;7945;FONOAUDIOLOGIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;442;Terapias;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;25
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;11489;INGENIERIA AMBIENTAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;820;Ingeniería Ambiental, Sanitaria y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;8
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;11994;DERECHO;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;20
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;12260;MICROBIOLOGIA INDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;9;Matemáticas y Ciencias Naturales;934;Biología, Microbiología y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;20827;TECNOLOGIA EN SUPERVISION DE OBRAS CIVILES;1;Pregrado;5;Tecnológica;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;825;Ingeniería Civil y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;18
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;51878;TECNOLOGIA EN DISEÑO GRAFICO PUBLICITARIO;1;Pregrado;5;Tecnológica;1;Presencial;2;Bellas Artes;26;Publicidad y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;8
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;52353;ENFERMERIA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;441;Enfermería;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;49
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;52509;MEDICINA VETERINARIA;1;Pregrado;6;Universitaria;1;Presencial;1;Agronomía, Veterinaria y Afines;13;Medicina Veterinaria;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;14
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;52561;COMERCIO EXTERIOR;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;611;Economía;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;3
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;53029;DERECHO;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;38
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;53030;DERECHO;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;24
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;53949;ADMINISTRACION  FINANCIERA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;6
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90362;CONTADURIA PUBLICA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;612;Contaduría Pública;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;1
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90790;MAESTRÍA EN FINANZAS;2;Posgrado;2;Maestría;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;5
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90838;TECNOLOGÍA EN DISEÑO GRÁFICO PUBLICITARIO;1;Pregrado;5;Tecnológica;1;Presencial;2;Bellas Artes;27;Diseño;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;6
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90843;MAESTR¿A EN DERECHO PARA EL URBANISMO Y EL DESARROLLO TERRITORIAL SOSTENIBLE;2;Posgrado;2;Maestría;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90902;MAESTRÍA EN SISTEMAS ENERGÉTICOS AVANZADOS;2;Posgrado;2;Maestría;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;828;Ingeniería Eléctrica y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;4
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90903;MAESTRÍA EN GESTIÓN PÚBLICA Y GOBIERNO;2;Posgrado;2;Maestría;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;7
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;90904;MAESTRÍA EN GESTIÓN DE SERVICIOS DE SALUD;2;Posgrado;2;Maestría;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;16
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;91341;MAESTRÍA EN GESTIÓN DE LA TECNOLOGÍA EDUCATIVA;2;Posgrado;2;Maestría;3;A distancia (Virtual);3;Ciencias de la Educación;313;Educación;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;710
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;101773;CONTADURIA PUBLICA;1;Pregrado;6;Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;612;Contaduría Pública;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;22
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;102771;INGENIERÍA DE SOFTWARE;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;827;Ingeniería de Sistemas, Telemática y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;24
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;102890;PSICOLOGÍA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;566;Psicología;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;20
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;102898;INGENIERIA AGROINDUSTRIAL;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;823;Ingeniería Agroindustrial, Alimentos y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;2
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103060;MEDICINA VETERINARIA Y ZOOTECNIA;1;Pregrado;6;Universitaria;1;Presencial;1;Agronomía, Veterinaria y Afines;13;Medicina Veterinaria;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;2;3
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103317;MEDICINA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;58
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103668;TECNOLOGÍA EN DESARROLLO DE APLICACIONES WEB;1;Pregrado;5;Tecnológica;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;827;Ingeniería de Sistemas, Telemática y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;3
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103669;TECNOLOGÍA EN GESTIÓN INDUSTRIAL;1;Pregrado;5;Tecnológica;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;21
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103718;ESPECIALIZACION EN DIRECCION FINANCIERA;2;Posgrado;1;Especialización Universitaria;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;12
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103719;ESPECIALIZACION EN DIRECCION DE ORGANIZACIONES PRESTADORAS DE SERVICIOS DE SALUD;2;Posgrado;1;Especialización Universitaria;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103757;ESPECIALIZACIÓN EN DIRECCIÓN PARA EL DESARROLLO DE LA GESTIÓN PÚBLICA;2;Posgrado;1;Especialización Universitaria;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;11
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103758;ESPECIALIZACIÓN EN ADMINISTRACIÓN DE PROYECTOS;2;Posgrado;1;Especialización Universitaria;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;7
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103870;TECNOLOGÍA EN GESTIÓN DE MERCADOTECNIA;1;Pregrado;5;Tecnológica;1;Presencial;6;Economía, Administración, Contaduría y Afines;Sin clasificar;Sin clasificar;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103876;ESPECIALIZACIÓN EN DIRECCIÓN DE OPERACIONES Y LOGÍSTICA;2;Posgrado;1;Especialización Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;3
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103877;ESPECIALIZACIÓN EN GERENCIA DE SISTEMAS INTEGRADOS DE GESTIÓN;2;Posgrado;1;Especialización Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;830;Ingeniería Industrial y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;7
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;103881;TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA;1;Pregrado;5;Tecnológica;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;7
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;104102;PSICOLOGIA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;566;Psicología;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;17
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;104519;DERECHO;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;11;Bogotá D.C;11001;Bogota;2;MUJER;2016;2;10
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;105057;TECNOLOGÍA EN PRODUCCIÓN GRÁFICA PUBLICITARIA;1;Pregrado;5;Tecnológica;1;Presencial;2;Bellas Artes;24;Artes Plásticas, Visuales y Afines;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;2;4
2832;2832;UNIVERSIDAD DE SANTANDER - UDES;PRINCIPAL;2;Privada;4;Universidad;68;Santander;68001;Bucaramanga;105181;INGENIERÍA PETROQUÍMICA;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;826;Ingeniería de Minas, Metalurgía y Afines;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;2;1
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;4118;INGENIERIA DE SISTEMAS;1;Pregrado;6;Universitaria;1;Presencial;8;Ingeniería, Arquitectura, Urbanismo y Afines;827;Ingeniería de Sistemas, Telemática y Afines;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;2;12
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;4136;TECNOLOGIA EN GESTION EMPRESARIAL Y FINANCIERA;1;Pregrado;5;Tecnológica;1;Presencial;6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;2;33
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;10416;DERECHO;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;559;Derecho y Afines;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;2;62
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;11437;MEDICINA;1;Pregrado;6;Universitaria;1;Presencial;4;Ciencias de la Salud;445;Medicina;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;2;218
2833;2833;CORPORACION UNIVERSITARIA REMINGTON;PRINCIPAL;2;Privada;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;11807;PSICOLOGIA;1;Pregrado;6;Universitaria;1;Presencial;5;Ciencias Sociales y Humanas;566;Psicología;;;;;;;52;Nariño;52001;Pasto;2;MUJER;2016;2;31
