Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;IES Acreditada;Código SNIES del programa;Programa Académico;Programa Acreditado;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Graduados
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;104905;MAESTRÍA EN CIENCIAS: INNOVACION EN EDUCACIÓN;No;2;Posgrado;2;Maestría;1;Presencial;3;Ciencias de la educación;313;Educación;1;Educación;11;Educación;111;Ciencias de la educación;05;Antioquia;05001;Medellín;1;Masculino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;104905;MAESTRÍA EN CIENCIAS: INNOVACION EN EDUCACIÓN;No;2;Posgrado;2;Maestría;1;Presencial;3;Ciencias de la educación;313;Educación;1;Educación;11;Educación;111;Ciencias de la educación;05;Antioquia;05001;Medellín;2;Femenino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;104905;MAESTRÍA EN CIENCIAS: INNOVACION EN EDUCACIÓN;No;2;Posgrado;2;Maestría;1;Presencial;3;Ciencias de la educación;313;Educación;1;Educación;11;Educación;111;Ciencias de la educación;05;Antioquia;05001;Medellín;2;Femenino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;105852;CONTADURÍA PÚBLICA;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;05;Antioquia;05001;Medellín;1;Masculino;2023;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;105852;CONTADURÍA PÚBLICA;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;05;Antioquia;05001;Medellín;1;Masculino;2023;2;14
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;105852;CONTADURÍA PÚBLICA;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;05;Antioquia;05001;Medellín;2;Femenino;2023;1;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;105852;CONTADURÍA PÚBLICA;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;05;Antioquia;05001;Medellín;2;Femenino;2023;2;22
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106188;INGENIERÍA DE LA CALIDAD;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106188;INGENIERÍA DE LA CALIDAD;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106188;INGENIERÍA DE LA CALIDAD;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;1;7
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106188;INGENIERÍA DE LA CALIDAD;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;2;8
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106314;CINE;No;1;Pregrado;6;Universitario;1;Presencial;2;Bellas artes;24;Artes plásticas, visuales y afines;2;Arte y Humanidades;21;Artes;211;Técnicas audiovisuales y producción para medios de comunicación;05;Antioquia;05001;Medellín;1;Masculino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106314;CINE;No;1;Pregrado;6;Universitario;1;Presencial;2;Bellas artes;24;Artes plásticas, visuales y afines;2;Arte y Humanidades;21;Artes;211;Técnicas audiovisuales y producción para medios de comunicación;05;Antioquia;05001;Medellín;1;Masculino;2023;2;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106314;CINE;No;1;Pregrado;6;Universitario;1;Presencial;2;Bellas artes;24;Artes plásticas, visuales y afines;2;Arte y Humanidades;21;Artes;211;Técnicas audiovisuales y producción para medios de comunicación;05;Antioquia;05001;Medellín;2;Femenino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106314;CINE;No;1;Pregrado;6;Universitario;1;Presencial;2;Bellas artes;24;Artes plásticas, visuales y afines;2;Arte y Humanidades;21;Artes;211;Técnicas audiovisuales y producción para medios de comunicación;05;Antioquia;05001;Medellín;2;Femenino;2023;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106505;MAESTRÍA EN METROLOGÍA;No;2;Posgrado;2;Maestría;1;Presencial;9;Matemáticas y ciencias naturales;935;Física;5;Ciencias Naturales, Matemáticas y Estadística;54;Matemáticas y estadística;541;Matemáticas;05;Antioquia;05001;Medellín;1;Masculino;2023;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106584;MAESTRÍA EN GESTIÓN DE ORGANIZACIONES;No;2;Posgrado;2;Maestría;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;1;Masculino;2023;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106584;MAESTRÍA EN GESTIÓN DE ORGANIZACIONES;No;2;Posgrado;2;Maestría;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;1;Masculino;2023;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106584;MAESTRÍA EN GESTIÓN DE ORGANIZACIONES;No;2;Posgrado;2;Maestría;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;2;Femenino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106584;MAESTRÍA EN GESTIÓN DE ORGANIZACIONES;No;2;Posgrado;2;Maestría;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;2;Femenino;2023;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106810;TECNOLOGIA EN SISTEMAS ELECTROMECANICOS;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;1;14
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106810;TECNOLOGIA EN SISTEMAS ELECTROMECANICOS;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;2;7
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106810;TECNOLOGIA EN SISTEMAS ELECTROMECANICOS;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106810;TECNOLOGIA EN SISTEMAS ELECTROMECANICOS;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;832;Ingeniería química y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;106973;DOCTORADO EN INGENIERÍA;No;2;Posgrado;3;Doctorado;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107004;TECNOLOGIA EN AUTOMATIZACIÓN ELECTRONICA;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;05;Antioquia;05001;Medellín;1;Masculino;2023;1;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107004;TECNOLOGIA EN AUTOMATIZACIÓN ELECTRONICA;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;05;Antioquia;05001;Medellín;1;Masculino;2023;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107004;TECNOLOGIA EN AUTOMATIZACIÓN ELECTRONICA;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;05;Antioquia;05001;Medellín;2;Femenino;2023;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107004;TECNOLOGIA EN AUTOMATIZACIÓN ELECTRONICA;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;05;Antioquia;05001;Medellín;2;Femenino;2023;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107381;TECNOLOGÍA EN GESTIÓN DE REDES DE  TELECOMUNICACIONES;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;1;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107381;TECNOLOGÍA EN GESTIÓN DE REDES DE  TELECOMUNICACIONES;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;2;9
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107381;TECNOLOGÍA EN GESTIÓN DE REDES DE  TELECOMUNICACIONES;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107381;TECNOLOGÍA EN GESTIÓN DE REDES DE  TELECOMUNICACIONES;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107390;INGENIERIA FINANCIERA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;412;Gestión financiera, administración bancaria y seguros;05;Antioquia;05001;Medellín;1;Masculino;2023;1;31
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107390;INGENIERIA FINANCIERA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;412;Gestión financiera, administración bancaria y seguros;05;Antioquia;05001;Medellín;1;Masculino;2023;2;25
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107390;INGENIERIA FINANCIERA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;412;Gestión financiera, administración bancaria y seguros;05;Antioquia;05001;Medellín;2;Femenino;2023;1;81
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107390;INGENIERIA FINANCIERA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;412;Gestión financiera, administración bancaria y seguros;05;Antioquia;05001;Medellín;2;Femenino;2023;2;44
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107391;CIENCIAS AMBIENTALES;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;5;Ciencias Naturales, Matemáticas y Estadística;52;Medio ambiente;521;Ciencias del medio ambiente;05;Antioquia;05001;Medellín;1;Masculino;2023;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107391;CIENCIAS AMBIENTALES;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;5;Ciencias Naturales, Matemáticas y Estadística;52;Medio ambiente;521;Ciencias del medio ambiente;05;Antioquia;05001;Medellín;2;Femenino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107423;MAESTRÍA EN ESTUDIOS DE CIENCIA, TECNOLOGÍA, SOCIEDAD E INNOVACIÓN;No;2;Posgrado;2;Maestría;3;Virtual;5;Ciencias sociales y humanas;553;Antropología y  artes liberales;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;314;Sociología, Antropología y estudios culturales;05;Antioquia;05001;Medellín;1;Masculino;2023;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107534;TECNOLOGIA EN SISTEMAS DE PRODUCCIÓN;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107534;TECNOLOGIA EN SISTEMAS DE PRODUCCIÓN;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;1;Masculino;2023;2;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107534;TECNOLOGIA EN SISTEMAS DE PRODUCCIÓN;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;1;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107534;TECNOLOGIA EN SISTEMAS DE PRODUCCIÓN;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;05;Antioquia;05001;Medellín;2;Femenino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107535;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;6;Tecnologías de la Información y la Comunicación (TIC);61;Tecnologías de la Información y la Comunicación (TIC);613;Desarrollo y análisis de software y aplicaciones;05;Antioquia;05001;Medellín;1;Masculino;2023;1;15
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107535;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;6;Tecnologías de la Información y la Comunicación (TIC);61;Tecnologías de la Información y la Comunicación (TIC);613;Desarrollo y análisis de software y aplicaciones;05;Antioquia;05001;Medellín;1;Masculino;2023;2;36
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107535;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;6;Tecnologías de la Información y la Comunicación (TIC);61;Tecnologías de la Información y la Comunicación (TIC);613;Desarrollo y análisis de software y aplicaciones;05;Antioquia;05001;Medellín;2;Femenino;2023;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107535;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Si;1;Pregrado;5;Tecnológico;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;6;Tecnologías de la Información y la Comunicación (TIC);61;Tecnologías de la Información y la Comunicación (TIC);613;Desarrollo y análisis de software y aplicaciones;05;Antioquia;05001;Medellín;2;Femenino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107695;ESPECIALIZACIÓN EN GESTIÓN DE SISTEMAS ENERGÉTICOS INDUSTRIALES;No;2;Posgrado;1;Especialización universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;05;Antioquia;05001;Medellín;1;Masculino;2023;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107695;ESPECIALIZACIÓN EN GESTIÓN DE SISTEMAS ENERGÉTICOS INDUSTRIALES;No;2;Posgrado;1;Especialización universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;713;Electricidad y energía;05;Antioquia;05001;Medellín;1;Masculino;2023;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107696;TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA;No;1;Pregrado;5;Tecnológico;3;Virtual;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;1;Masculino;2023;1;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107696;TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA;No;1;Pregrado;5;Tecnológico;3;Virtual;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;1;Masculino;2023;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;Principal;1;Oficial;3;Institución Universitaria/Escuela Tecnológica;05;Antioquia;05001;Medellín;Si;107696;TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA;No;1;Pregrado;5;Tecnológico;3;Virtual;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;05;Antioquia;05001;Medellín;2;Femenino;2023;1;12
